"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.surveycode","Approve","Reject"
"3VDI8GSXAGV7A25BMJW4PJKO6HEG8E","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","304SM51WA46WOP93BXGXUIPDYK4BSI","A2MM1BLJGIP830","Submitted","Mon Jun 18 02:24:48 PDT 2018","Mon Jun 18 02:41:52 PDT 2018","Thu Jun 21 02:41:52 PDT 2018","","","","1024","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Ie68c68797ca84bcebd7a7f2e76da6fde"
"3VDI8GSXAGV7A25BMJW4PJKO6HEG8E","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","336KAV9KYRUZWYLGRAFBBBA9KWZ2YO","A1UEZU1PV5R60P","Submitted","Sat Jun 16 23:08:06 PDT 2018","Sat Jun 16 23:18:34 PDT 2018","Tue Jun 19 23:18:34 PDT 2018","","","","628","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_C3bcce2fb6c534870a70cd247dec4abe1"
"3VDI8GSXAGV7A25BMJW4PJKO6HEG8E","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","36WLNQG780CVE64LA2WS51LYXSBEBY","A3CK3G44U565F5","Submitted","Sun Jun 17 18:18:44 PDT 2018","Sun Jun 17 18:26:41 PDT 2018","Wed Jun 20 18:26:41 PDT 2018","","","","477","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Ce5b16b3d138544d5b3aca697b2acb90e"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","3180JW2OT5E10694NTG6ZVYYS4OJ5Q","A30M9SZYJKFDS9","Submitted","Sun Jun 17 10:50:33 PDT 2018","Sun Jun 17 11:17:00 PDT 2018","Wed Jun 20 11:17:00 PDT 2018","","","","1587","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Ie59a5064434c44c8808f98ba4ad5d12e"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","392CY0QWG2TN9CLYR6CWI2DJEQW4ID","A1M82YWDR8IVSA","Submitted","Sat Jun 16 11:14:27 PDT 2018","Sat Jun 16 11:19:14 PDT 2018","Tue Jun 19 11:19:14 PDT 2018","","","","287","100% (1/1)","100% (1/1)","0% (0/0)","0","MTURK_TASK_Cf8b5bb91694d469eba251fa91214ab97"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","39JEC7537V3VQMIDJSHXGPF1E38CVQ","A3DGMV7HQ51C20","Approved","Fri Jun 15 18:15:07 PDT 2018","Fri Jun 15 18:32:53 PDT 2018","Mon Jun 18 18:32:53 PDT 2018","Fri Jun 15 18:56:29 PDT 2018","","","1066","100% (2/2)","100% (2/2)","100% (2/2)","0","MTURK_TASK_I2f41ae8941e84c708fe278c895d25487"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","39RP059MEIVTQUWYR0KBI9Q76UIMBB","A31ZHT1TVCFADY","Submitted","Sun Jun 17 11:43:02 PDT 2018","Sun Jun 17 11:52:04 PDT 2018","Wed Jun 20 11:52:04 PDT 2018","","","","542","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_C098e298678364bacaa98482a4e1f3bf5"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","3B2X28YI3XHR1RB64KDUTDTLGW16BN","A1K8O36N2ZDCXW","Submitted","Mon Jun 18 08:41:15 PDT 2018","Mon Jun 18 08:49:20 PDT 2018","Thu Jun 21 08:49:20 PDT 2018","","","","485","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Ce0aee615556f42a99bfac494139cfdbb"
"3C8QQOM6JQ3GL0VP6W5BF0JA5U5ILU","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","3G5W44VEU8KURN46MAZ947PZWZ6GKZ","A21TIBPEO824YA","Submitted","Sat Jun 16 06:37:05 PDT 2018","Sat Jun 16 06:40:00 PDT 2018","Tue Jun 19 06:40:00 PDT 2018","","","","175","100% (1/1)","100% (1/1)","0% (0/0)","0","MTURK_TASK_C6c594c0014b1478195f2f67702075751"
"3NZ1E5QA603SW3EY8ZXNCOJ0OELB5Q","30CYSFZVFT5X9HPP9Q2EMSG0CDO0OC","¡Charlemos en spanglish!","Usted y su compañero (un sistema de diálogo por computadora) tienen exactamente un amigo en común, y deben conversar entre ustedes para encontrar a ese amigo en común.","chat, Spanish, Español","$2.00","Fri Jun 15 14:29:08 PDT 2018","8","BatchId:3270743;OriginalHitTemplateId:920937340;","1800","259200","Fri Jun 22 14:29:08 PDT 2018","","","3MHW492WW1F8Z8U4WHBBJLKD8JLMVV","A1IX6Q3KQM8HYH","Submitted","Sat Jun 16 05:27:23 PDT 2018","Sat Jun 16 05:32:21 PDT 2018","Tue Jun 19 05:32:21 PDT 2018","","","","298","0% (0/0)","0% (0/0)","0% (0/0)","0","MTURK_TASK_Cdd61884a201c4f769783d88a3cf8aa86"
