sp2en	C_3a07759da0414f389775d2f633fce591	0	en	0
sp2en	C_3a07759da0414f389775d2f633fce591	0	que	0
sp2en	C_3a07759da0414f389775d2f633fce591	0	trabann	2
sp2en	C_3a07759da0414f389775d2f633fce591	0	ellos	0
sp2en	C_3a07759da0414f389775d2f633fce591	0	?	2
sp2en	C_3a07759da0414f389775d2f633fce591	1	tengo	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	un	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	amigo	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	que	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	estudia	2
sp2en	C_3a07759da0414f389775d2f633fce591	1	farmacia	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	y	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	trabaja	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	en	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	la	0
sp2en	C_3a07759da0414f389775d2f633fce591	1	joyeria	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	tengo	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	dos	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	amigos	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	que	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	trabajan	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	en	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	el	0
sp2en	C_3a07759da0414f389775d2f633fce591	2	parque	0
sp2en	C_3a07759da0414f389775d2f633fce591	3	no	0
sp2en	C_3a07759da0414f389775d2f633fce591	3	,	2
sp2en	C_3a07759da0414f389775d2f633fce591	3	i	1
sp2en	C_3a07759da0414f389775d2f633fce591	3	do	1
sp2en	C_3a07759da0414f389775d2f633fce591	3	n't	2
sp2en	C_3a07759da0414f389775d2f633fce591	3	have	1
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	no	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	,	2
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	tengo	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	un	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	amigo	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	que	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	trabaja	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	en	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	el	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	courthouse	1
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	y	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	tu	0
sp_lex	C_8ba18f455e39409b986364d4b9cded81	0	?	2
